Year,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Week 1,Week2 ,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23,Week 24,Week 25,Week 26,Week 27,Week 28,Week 29,Week 30,Week 31,Week 32,Week 33,Week 34,Week 35,Week 36,Week 37,Week 38,Week 39,Week 40,Week 41,Week 42,Week 43,Week 44,Week 45,Week 46,Week 47,Week 48,Week 49,Week 50,Week 51,Week 52
1983,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,NORTHEAST,20,GRUNDY,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHEAST,90,HAMILTON,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,WEST,30,HANCOCK,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHEAST,90,HARDIN,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,WEST,30,HENDERSON,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,NORTHWEST,10,HENRY,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,EAST,50,IROQUOIS,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHWEST,80,JOHNSON,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,NORTHEAST,20,KANE,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,EAST,50,KANKAKEE,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,NORTHEAST,20,KENDALL,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,WEST,30,KNOX,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,NORTHEAST,20,LAKE,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,NORTHEAST,20,LA SALLE,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,NORTHWEST,10,LEE,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,EAST,50,LIVINGSTON,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,CENTRAL,40,LOGAN,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,WEST,30,MCDONOUGH,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,CENTRAL,40,MCLEAN,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,CENTRAL,40,MACON,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,CENTRAL,40,MARSHALL,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,CENTRAL,40,MASON,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHEAST,90,MASSAC,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,CENTRAL,40,MENARD,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,NORTHWEST,10,MERCER,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHWEST,80,MONROE,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,EAST SOUTHEAST,70,MOULTRIE,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,NORTHWEST,10,OGLE,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,CENTRAL,40,PEORIA,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHWEST,80,PERRY,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,EAST,50,PIATT,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHEAST,90,POPE,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,NORTHWEST,10,PUTNAM,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,NORTHWEST,10,ROCK ISLAND,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHEAST,90,SALINE,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,WEST,30,SCHUYLER,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,WEST SOUTHWEST,60,SCOTT,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,CENTRAL,40,STARK,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,CENTRAL,40,TAZEWELL,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHWEST,80,UNION,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,EAST,50,VERMILION,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHEAST,90,WABASH,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,WEST,30,WARREN,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHEAST,90,WAYNE,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHEAST,90,WHITE,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,NORTHWEST,10,WHITESIDE,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,NORTHEAST,20,WILL,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,SOUTHWEST,80,WILLIAMSON,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ILLINOIS,17,CENTRAL,40,WOODFORD,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,22,17,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,NORTHEAST,30,ADAMS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,NORTHEAST,30,ALLEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,NORTHWEST,10,BENTON,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,CENTRAL,50,BOONE,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,SOUTH CENTRAL,80,BROWN,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,NORTH CENTRAL,20,CASS,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,SOUTHEAST,90,CLARK,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,WEST CENTRAL,40,CLAY,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,CENTRAL,50,CLINTON,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,SOUTH CENTRAL,80,CRAWFORD,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,SOUTHWEST,70,DAVIESS,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,SOUTHEAST,90,DEARBORN,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,CENTRAL,50,DECATUR,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,NORTHEAST,30,DE KALB,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,SOUTHWEST,70,DUBOIS,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,NORTH CENTRAL,20,FULTON,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,SOUTHWEST,70,GIBSON,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,CENTRAL,50,GRANT,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,INDIANA,18,SOUTHWEST,70,GREENE,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,20,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
